,Year_bp,StateDesc_bp,CityName_bp,GeographicLevel_bp,Category_bp,Measure_bp,Data_Value_bp,MeasureId_bp,Census Tract,Year_chol,StateDesc_chol,CityName_chol,GeographicLevel_chol,Category_chol,Measure_chol,Data_Value_chol,MeasureId_chol,Year_dbt,StateDesc_dbt,CityName_dbt,GeographicLevel_dbt,Category_dbt,Measure_dbt,Data_Value_dbt,MeasureId_dbt,Year_obs,StateDesc_obs,CityName_obs,GeographicLevel_obs,Category_obs,Measure_obs,Data_Value_obs,MeasureId_obs,Total 18+ Population,Total Households,"Income < $10,000","Income $10,000-$14,999","Income $15,000-$24,999","Income $25,000-$34,999","Income $35,000-$49,999","Income $50,000-$74,999","Income $75,000-$99,999","Income $100,000-$149,999","Income $150,000-$199,999","Income > $200,000",Median Income (dollars),Mean Income (dollars),Total Population
89,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,21.3,BPHIGH,48453001729,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,27.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.0,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.5,OBESITY,3838,2052,4.5,2.6,0.8,6.6,17.7,26.3,19.3,17.4,2.6,2.1,65461,72949,4650
90,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,26.7,BPHIGH,48453001707,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.5,OBESITY,4208,2400,6.5,1.5,6.2,9.0,8.0,21.8,12.9,15.6,11.0,7.8,72982,90497,5061
91,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,19.6,BPHIGH,48453002315,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,23.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,29.3,OBESITY,2618,1428,7.4,4.8,19.7,17.6,22.1,12.5,6.9,6.2,1.3,1.5,35216,46813,3134
92,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,20.3,BPHIGH,48453002402,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,25.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.4,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.6,OBESITY,7336,3680,7.5,3.6,6.0,15.5,10.2,21.8,16.2,15.5,1.0,2.7,59018,64723,8464
93,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,20.5,BPHIGH,48453001503,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,26.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.7,OBESITY,3465,1872,8.8,2.8,12.4,10.0,14.9,16.0,14.1,12.9,2.8,5.3,51810,69650,3989
94,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,23.1,BPHIGH,48453001776,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,29.5,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.2,OBESITY,2664,1182,3.1,2.5,2.4,7.4,13.3,18.7,13.6,23.6,10.3,5.1,79487,90576,3268
95,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,18.7,BPHIGH,48453001750,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,24.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.3,OBESITY,4232,2600,5.9,1.8,5.7,5.9,17.5,19.0,13.0,20.2,6.9,4.2,67130,89122,5115
96,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,18.0,BPHIGH,48453001722,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,24.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.1,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.6,OBESITY,3290,2264,4.7,0.9,9.8,11.4,21.6,15.1,13.5,16.3,4.7,1.9,53605,70343,3746
97,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,27.2,BPHIGH,48453001824,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,8.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.1,OBESITY,1481,785,3.7,2.7,10.2,6.9,13.8,15.5,16.7,22.9,4.7,2.9,73419,80033,1704
98,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,12.6,BPHIGH,48453001753,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,18.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,3.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,17.8,OBESITY,1006,721,5.3,3.1,4.3,1.8,19.8,26.1,19.7,11.5,5.0,3.5,65417,74640,1114
99,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,22.6,BPHIGH,48453001716,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.9,OBESITY,4982,3009,3.7,1.6,0.6,4.4,7.3,21.7,14.7,14.1,8.7,23.2,88482,144671,6312
100,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.0,BPHIGH,48453001806,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,28.5,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,32.9,OBESITY,5252,2423,8.5,4.3,17.7,21.4,14.8,18.4,3.0,9.7,0.0,2.3,34176,51217,7137
101,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,17.2,BPHIGH,48453000205,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,23.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.3,OBESITY,3526,2146,3.9,3.1,6.1,14.5,4.3,24.4,11.9,19.4,4.7,7.7,67589,84552,3937
102,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,30.9,BPHIGH,48453002202,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,29.2,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,13.0,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,37.7,OBESITY,5562,2477,6.0,8.6,13.8,14.2,28.0,15.3,4.0,8.7,0.0,1.4,40824,49566,9314
103,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,29.4,BPHIGH,48453000804,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,29.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.6,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,32.0,OBESITY,1888,1007,24.9,9.6,7.3,4.8,8.0,12.3,9.4,11.2,6.5,5.9,38711,66202,2452
104,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,BPHIGH,48453001782,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,8.1,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,19.9,OBESITY,3937,1788,1.1,0.6,3.8,2.8,9.8,5.5,11.3,18.2,13.7,33.2,126979,169631,5402
105,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,13.8,BPHIGH,48453001849,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,18.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,3.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,20.5,OBESITY,6360,4018,6.3,1.4,7.2,9.0,14.6,25.7,10.6,17.5,3.6,4.0,57253,73567,6914
106,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,29.4,BPHIGH,48453002208,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,29.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,12.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,37.1,OBESITY,5751,1934,9.3,2.7,6.6,14.0,22.3,19.1,15.6,8.4,1.9,0.0,47759,54009,8478
107,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,24.0,BPHIGH,48453002002,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.5,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.7,OBESITY,2815,1404,0.6,2.3,4.2,9.9,18.4,20.0,21.3,13.6,5.7,4.1,68913,83701,3334
108,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,29.1,BPHIGH,48453001832,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.0,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,28.5,OBESITY,2298,1247,1.8,3.0,13.0,15.8,10.7,13.8,17.6,12.8,6.0,5.5,54196,87844,2872
109,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.5,BPHIGH,48453001846,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,22.9,OBESITY,2026,1061,2.0,1.5,4.7,7.0,2.3,12.8,17.5,26.4,13.9,11.9,109135,117242,2470
110,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,15.4,BPHIGH,48453001785,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,21.3,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.4,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,20.9,OBESITY,4044,2324,1.5,1.3,3.1,8.6,13.0,33.4,18.8,7.6,8.4,4.3,66029,83068,4946
111,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,21.1,BPHIGH,48453001765,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,29.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.7,OBESITY,10041,5018,0.9,0.1,4.3,2.4,6.0,9.9,5.1,24.7,19.2,27.4,132446,174091,14723
112,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,36.8,BPHIGH,48453002201,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,16.0,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,37.7,OBESITY,1434,596,9.4,1.0,6.7,15.8,20.8,26.7,8.4,9.6,0.7,1.0,45833,54424,2076
113,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,27.9,BPHIGH,48453001000,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,27.6,OBESITY,3273,1472,8.2,3.2,10.0,13.5,6.9,15.9,9.8,18.7,6.7,7.3,64643,85395,3770
114,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,44.5,BPHIGH,48453001606,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,44.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,20.4,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,40.2,OBESITY,17,0,-,-,-,-,-,-,-,-,-,-,-,-,17
115,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,21.1,BPHIGH,48453000700,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,26.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.7,OBESITY,1090,659,12.9,2.0,5.8,10.6,11.1,16.7,10.3,15.5,3.3,11.8,61685,99344,1123
116,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,28.7,BPHIGH,48453002111,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,31.3,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,12.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,33.0,OBESITY,4227,1889,11.5,6.4,15.5,4.3,12.3,20.3,15.9,7.8,4.8,1.2,49688,57557,5586
117,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,28.2,BPHIGH,48453001745,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,34.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,8.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.3,OBESITY,1918,969,1.8,0.7,3.4,8.9,9.6,16.4,12.9,20.8,11.4,14.1,92716,108356,2328
118,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,,BPHIGH,48453001857,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,,OBESITY,4693,2596,1.3,2.8,8.3,6.1,16.4,20.1,15.3,21.6,6.5,1.6,71492,78830,6723
119,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,18.7,BPHIGH,48453002314,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,21.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,28.2,OBESITY,4262,2198,13.1,6.0,8.3,13.1,20.4,21.8,5.5,8.2,1.7,1.9,41594,52029,5112
120,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,27.6,BPHIGH,48453002104,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,31.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.1,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,30.3,OBESITY,2504,1189,1.4,3.1,11.1,8.7,11.9,14.7,17.3,16.3,8.5,6.9,74009,88018,3618
121,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,21.4,BPHIGH,48453002307,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,26.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,28.0,OBESITY,4891,2640,11.2,2.6,10.2,12.0,23.3,20.4,9.3,7.9,2.5,0.6,42176,52376,5849
122,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,14.8,BPHIGH,48453000304,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,20.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.1,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,20.6,OBESITY,2658,1298,5.0,3.7,11.3,11.7,15.2,21.3,8.6,8.8,7.3,7.2,53644,84050,3029
123,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,20.2,BPHIGH,48453001737,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,28.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.5,OBESITY,7782,4182,0.9,1.8,2.4,1.0,11.9,15.1,12.5,24.1,12.4,17.9,109554,126597,10754
124,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,24.6,BPHIGH,48453001756,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,31.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,22.5,OBESITY,3593,1734,3.1,0.4,0.4,4.3,8.4,21.5,10.9,26.9,14.4,9.7,105256,113509,4413
125,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,16.1,BPHIGH,48453001602,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,23.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,19.2,OBESITY,2863,1614,5.6,4.5,7.3,5.3,13.0,14.0,15.1,12.5,4.8,17.9,75625,116393,3277
126,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,24.7,BPHIGH,48453002410,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,29.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,29.9,OBESITY,3484,1732,8.5,5.3,10.5,8.0,19.1,23.9,11.3,8.6,3.1,1.7,49263,57921,4253
127,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,26.5,BPHIGH,48453001843,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.3,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.8,OBESITY,2039,1002,2.0,1.0,4.7,9.0,7.9,30.7,17.9,17.3,4.0,5.6,68917,82669,2523
128,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.4,BPHIGH,48453001912,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,22.3,OBESITY,3084,1461,5.1,0.8,1.1,3.6,7.1,12.7,6.1,11.1,8.5,44.0,151862,280670,3918
129,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,28.4,BPHIGH,48453001818,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,33.2,OBESITY,4440,2133,0.9,9.2,14.3,11.9,11.4,21.9,9.8,11.2,4.6,4.7,54176,70534,6166
130,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,21.0,BPHIGH,48453001714,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,28.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.4,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,20.7,OBESITY,11835,5819,2.9,3.0,3.1,6.9,14.6,15.9,6.1,16.6,13.3,17.6,88951,124304,15804
131,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,14.1,BPHIGH,48453000401,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,19.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,3.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,18.9,OBESITY,3740,1735,16.9,3.6,5.8,6.5,8.7,15.2,13.3,18.4,6.4,5.2,68850,87083,4087
132,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,19.0,BPHIGH,48453001304,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,25.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,22.4,OBESITY,3669,2055,3.8,0.5,6.7,8.5,7.1,17.9,12.6,18.1,9.8,15.0,86458,117011,4351
133,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,17.4,BPHIGH,48453002308,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,22.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.9,OBESITY,5795,2620,13.2,3.0,14.3,11.3,11.3,16.7,10.8,11.6,7.2,0.5,41844,58366,6851
